34787,"Amar, Samuel"
34966,"Amargós, Joan Albert"
34983,"Amarilla, Florencio"
35030,"Amaro, Francisco"
35093,"Amat, Ferran"
35094,"Amat, Frederic"
35097,"Amat, Jordi"
35098,"Amat, Jorge"
35100,"Amat, Manuel"
35105,"Amat, Sergi"
35116,"Amate, Jesús"
35134,"Amatller, Xavier"
35162,"Amato, Gerardo"
35273,"Amaya, Diego"
35289,"Amaya, Miguel"
35303,"Amaya, Vicente"
35407,"Ambiel, Dominique"
35513,Ambroisine
35658,"Ambrosino, Mario"
35749,"Amechazurra, Gerardo"
35815,"Amel, Said"
35842,"Ameller, David"
35892,"Amendola, Claudio"
35896,"Amendola, Ferruccio"
35901,"Amendola, Mario"
35909,"Amendola, Tony"
35950,"Amenábar, Alejandro"
35996,"Ameri, Enrico"
36181,"Amestoy, Alfredo"
36187,"Ametllé, Ruben"
36241,"Amezcua, Patxi"
36250,"Amezola, José"
36300,"Amich, Jorge"
36333,"Amico, Frédéric"
36356,"Amidei Migliano, Adriano"
36402,"Amigo, Carmelo"
36407,"Amigo, Juan"
36414,"Amigo, Ángel"
36440,"Amil, Carlos"
36445,"Amilibia, Jesús María"
36446,"Amilibia, José María"
36623,"Amiranashvili, Amiran"
36865,"Ammendola, Pino"
36966,"Amo, Álvaro del"
37066,"Amoni, Tony"
37107,"Amor, Jay"
37109,"Amor, Joan Josep"
37129,"Amor, René"
37173,"Amores, Joaquín"
37302,"Amorós, Andrés"
37305,"Amorós, Francisco"
37308,"Amorós, Jordi"
37309,"Amorós, Josep"
37310,"Amorós, Juan"
37316,"Amorós, Quico"
37320,"Amorós, Ángel"
37494,"Amphoux, Jacques"
37513,"Amposta, José Luis"
37514,"Amposta, Luis"
37537,"Amram, Guy"
37548,"Amrani, Hassan"
37613,"Amsel, Samuel"
37676,"Amstutz, Roland"
37792,"Amyot, Marc"
37841,"Amón, Santiago"
38377,Anato
38392,"Anaut, Alberto"
38435,"Anaya, José González"
38440,"Anaya, Manuel"
38479,"Ancarola, Rocco"
38557,"Anchóriz, Leo"
38599,"Anconina, Richard"
38692,"Andeme, Antonio"
38770,"Anders, Christian"
38939,"Andersen, Eric"
38969,"Andersen, Gunner"
38977,"Andersen, Hans Christian"
39462,"Anderson, Axel"
39629,"Anderson, Carl"
40288,"Anderson, Ivan G."
40653,"Anderson, Kenneth"
40800,"Anderson, Lloyd"
40961,"Anderson, Michael J."
40993,"Anderson, Miles"
41046,"Anderson, Norm"
41630,"Anderson, Walter"
41739,"Andersson, Benny"
42139,"Andión, Patxi"
42197,"Andolfi, Marco Antonio"
42267,"Andrada, José"
42383,"Andrade, José"
42388,"Andrade, João José"
42403,"Andrade, Manuel"
42409,"Andrade, Martín"
42427,"Andrade, Paché"
42841,"Andrei, Christophe"
42870,"Andreini, Flavio"
42899,"Andreo, Joan Francesc"
43100,"Andreu, Felip"
43109,"Andreu, Javier"
43112,"Andreu, José"
43116,"Andreu, Màgic"
43119,"Andreu, Simó"
43120,"Andreu, Simón"
43121,"Andreu, Tono"
43122,"Andreu, Vicenç"
43311,"Andrews, Anthony"
43418,"Andrews, Dana"
44406,"André, Max"
44455,"Andrée, Leif"
44469,"Andréoni, Marc"
44476,"Andrés López, Ángel de"
44478,"Andrés, Alfonso"
44487,"Andrés, Gumersindo"
44492,"Andrés, José"
44495,"Andrés, Luis"
44496,"Andrés, Manuel"
44501,"Andrés, Ramón"
44502,"Andrés, Raúl"
44505,"Andrés, Sergi"
44506,"Andrés, Valeriano"
44521,"Andueza, Jon"
44627,"Andújar, Gabriel"
44630,"Andújar, Jordi"
44789,"Angarita, Mauricio"
44901,"Angel, Kelan"
44974,"Angelat, Josep Maria"
44984,"Angelelli, Guillermo"
45154,"Angelino, Joel"
45157,"Angelino, Rob E."
45171,Angelito
45336,"Angeloni, Gianni"
45352,"Angelopoulos, Theodoros"
45408,"Angelov, Pavel"
45451,"Angelucci, Gianfranco"
45620,"Anglada, Dàrius"
45625,"Anglada, Rafael"
45628,"Anglada, Salvador"
45644,"Anglas, Pere"
45766,"Angrisano, Franco"
45813,"Anguita, Julio"
45815,"Anguita, Sergio"
45832,"Angulo, Francisco"
45850,"Angulo, Liliano"
45858,"Angulo, Pablo"
45859,"Angulo, Paco"
45868,"Angulo, Álex"
45996,"Anichini, Alessandro"
46012,"Anido, Javier"
46520,"Anniballi, Francesco"
46527,"Annichini, Gianfranco"
46576,"Annoni, Jean-Marie"
46700,"Anoro, Manel"
46744,"Anrubia, Enrique"
47012,"Anson, Gelo"
47222,"Antequera, Félix"
47223,"Antequera, José"
47273,"Anthon, William"
47563,"Anthony, Jason"
47878,"Anthony, Tony"
48102,"Antoci, Emidio"
48126,"Antoine, Denis"
48197,"Antolinos, Jean"
48385,"Antonelli, Ennio"
48402,"Antonelli, Roberto"
48506,"Antonini, Artemio"
48536,Antonio
48557,Antonio
48565,"Antonio de Miguel, José"
48566,"Antonio Gades, Compañía"
48628,"Antonio, José"
48632,"Antonio, José"
48712,"Antonio, Tony"
48725,"Antonioni, Michelangelo"
48827,"Antonov, Ivo"
48909,"Antonutti, Omero"
49001,Antoñete
49138,"Antuña, Eduardo"
49175,"Antón Castrillo, Paulino"
49181,"Antón, Celedonio"
49184,"Antón, David M."
49189,"Antón, Guillermo"
49196,"Antón, Juan Carlos"
49207,"António, Jorge"
49243,"Antúnez, Fernando"
49245,"Antúnez, Javier"
49247,"Antúnez, Marcel"
49248,"Antúnez, Marcel·lí"
49251,"Antúnez, Santiago"
49792,"Apa, Orlando"
49843,"Apaolaza, Joseba"
49861,"Aparici, Raúl"
49862,"Aparici, Sergio"
49867,"Aparicio, Alberto"
49868,"Aparicio, Alfonso"
49878,"Aparicio, Fernando"
49883,"Aparicio, Jesús"
49918,"Aparissi, Alex"
50072,"Apilánez, Jaime"
50166,"Apolito, Cesare"
50236,"Aponte, Christopher B."
50280,"Aponte, Tito"
50286,"Aporta, José"
50587,"Appicella, Antonio"
50691,"Appleby, Steven"
50891,"Aprasidze, Vaja"
50959,"Aptekar, Richard"
51000,"Apuy, Otto"
51086,Aquilino
51100,Aquilio
51389,"Aragay, Tomàs"
51480,"Aragonés, Marc"
51481,"Aragonés, Oriol"
51490,"Araguetes, Paco"
51492,"Aragunde, Matías"
51509,"Aragón 'Gaby', Gabriel"
51510,"Aragón 'Miliki', Emilio"
51511,"Aragón, Adrián"
51521,"Aragón, Emilio"
51531,"Aragón, Juan Sebastián"
51540,"Aragón, Rody"
51555,"Arahuete, Francisco"
51636,"Araiza, Raúl"
51790,"Aramburu, Mikel"
51826,"Arana, Hugo"
51838,"Arana, Lorenzo"
51845,"Arana, Rafa"
51856,"Aranburu, Jose Luis"
51904,"Aranda, Javier"
51907,"Aranda, Joan"
51922,"Aranda, Manuel"
51923,"Aranda, Manuel Bautista"
51934,"Aranda, Palmiro"
51943,"Aranda, Vicente"
51944,"Aranda, Ángel"
51953,"Arandia, Alfonso"
51964,"Araneda, Jorge"
51992,"Arango, Ernesto"
52005,"Arango, Juan Carlos"
52009,"Arango, Luis Eduardo"
52016,"Arango, Paco"
52028,"Aranguiz, Manuel"
52033,"Aranguren, Ignacio"
52034,"Aranguren, Johnny"
52099,"Aranza, Fabián"
52101,"Aranzabal, Txomin"
52271,"Arau, Alfonso"
52272,"Arau, Carlos"
52287,"Araujo, Amadeu"
52330,"Araujo, Luis"
52416,"Araya, Claudio"
52438,"Araya, Sebastian"
52453,"Arazola, Javier"
52460,"Araña, Miguel"
52463,"Araújo, Afonso"
52628,"Arbert, José"
52661,"Arbilla, Marcelo"
52691,"Arbogast, Thierry"
52707,"Arboleda, Rafa"
52716,"Arbones, Daniel"
52730,"Arbos, Antonio"
52797,"Arbués, Juan"
52800,"Arbós, Cesc"
52801,"Arbós, Eduard"
52834,"Arcalli, Franco"
52853,"Arcanel, Yves"
52856,"Arcangeli, Domiziano"
52871,"Arcaraz, Luis"
52875,"Arcarazo, Félix"
52876,"Arcarazo, Lluís"
52891,"Arcas, Carles"
52932,"Arce, Gerardo"
52939,"Arce, Guillermo"
52981,"Arce, Sebastian"
53486,"Arcifa, Sebastiano"
53499,"Arcilla, Roberto"
53534,"Arcopinto, Gianluca"
53544,"Arcos, Jesús"
53549,"Arcos, Rafael"
53557,"Arcoverde, Athayde"
53588,"Arcusa, Ramón"
53613,"Ardaiz, Manuel"
53622,"Ardan, Michel"
53627,"Ardanaz, Martín"
53752,"Ardila, Guillermo"
53782,"Ardisson, George"
53881,"Ardura, José Luis"
53901,"Areal, Manuel Fernández"
54087,"Arena, Ettore"
54091,"Arena, Fortunato"
54135,"Arenas, Alejandro"
54151,"Arenas, Eloy"
54158,"Arenas, Gerardo"
54273,Arenque
54330,"Arenzana, Francisco"
54332,"Arenós, Pau"
54335,"Areoso, Manuel"
54339,"Ares, Andrés"
54342,"Ares, Carlos"
54357,"Ares, Ruperto"
54384,"Arestrup, Niels"
54387,"Aresu, Giorgio"
54397,"Areu, David"
54529,"Argemí, Mossèn Joan"
54593,"Argenté, Sergio"
54603,"Argibay, Alberto"
54653,"Argoitia, José Ramón"
54668,"Argote, Julio"
54684,"Argudo, Alberto"
54685,"Argudo, Julián"
54728,"Arguello, Jimmy Jose"
54762,"Arguiñano, Karlos"
54836,"Argüelles, Fernando"
54845,"Argüello, José Luis"
54932,"Arias Navarro, Carlos"
54957,"Arias, Carlos"
54973,"Arias, Eduardo"
54982,"Arias, Ernesto"
54983,"Arias, Ernesto"
54989,"Arias, Fernando"
55008,"Arias, Imanol"
55009,"Arias, Inocencio"
55015,"Arias, Jesús"
55045,"Arias, Luis"
55056,"Arias, Marcos"
55057,"Arias, Mario"
55068,"Arias, Nelson"
55090,"Arias, Rodolfo"
55101,"Arias, Tito"
55299,"Arilla, Ricard"
55300,"Arilla, Roberto"
55301,"Arillo, Manuel Sánchez"
55314,"Arimany, Toti"
55360,"Ariola, Frank"
55396,"Aris, Jonathan"
55408,"Arisa, Santi"
55451,"Aristarain, Adolfo"
55452,"Aristarain, Bruno"
55499,"Aristu, Miguel"
55500,"Aristu, Miguel Ángel"
55548,"Ariza, José María"
55549,"Ariza, José Miguel"
55560,"Arizaga, Alberto"
55581,"Ariznavarreta, Román"
55611,"Arié, Bruno"
55616,"Ariño, Jon"
55617,"Ariño, Luis"
55641,"Arjona, Francisco"
55704,"Arkansas, Pierre"
55744,"Arkin, Adam"
55750,"Arkin, Cüneyt"
55863,"Arleth, Francisco Javier"
55910,"Arlorio, Giorgio"
55925,"Arlt, Luis"
55934,"Arlés, Adolfo"
55942,"Armada, Alfonso"
55959,"Armagnac, Gary"
56029,"Armando, Bruno"
56033,"Armando, Hugo"
56088,"Armario, Juanjo"
56089,"Armario, Miguel"
