505	N12530	8	2001
506	N14514	8	2000
507	N14516	8	2000
508	N14522	8	2001
509	N15527	8	2001
510	N16520	8	2001
511	N16525	8	2001
512	N17513	8	2000
513	N17521	8	2001
514	N17524	8	2001
515	N24517	8	2000
516	N27523	8	2001
517	N28518	8	2000
518	N28529	8	2001
519	N29515	8	2000
520	N700LE	8	1999
521	N701MH	8	1999
522	N702AE	8	1999
523	N703MR	8	1999
524	N704PG	8	1999
525	N705AE	8	1999
526	N706RG	8	1999
527	N707EB	8	1999
528	N708AE	8	1999
529	N709GB	8	2000
530	N710TB	8	2000
531	N711PH	8	2000
532	N712AE	8	
533	N713AE	8	
534	N715AE	8	2000
535	N716AE	8	2000
536	N717AE	8	
537	N718AE	8	
538	N719AE	8	2000
539	N720AE	8	2000
540	N721HS	8	2000
541	N722AE	8	2000
542	N723AE	8	2000
543	N724AE	8	2000
544	N725AE	8	2000
545	N726AE	8	2000
546	N727AE	8	2000
547	N728AE	8	2000
548	N729AE	8	2000
549	N730KW	8	2000
550	N731BE	8	2000
551	N732DH	8	2000
552	N733KR	8	2001
553	N734EK	8	2001
554	N735TS	8	2001
555	N736DT	8	2001
556	N737MW	8	2001
557	N738NR	8	2001
558	N739AE	8	2001
559	N11612	9	1994
560	N11641	9	1997
561	N11651	9	1997
562	N11656	9	1998
563	N13624	9	1995
564	N14601	9	1994
565	N14604	9	1994
566	N14605	9	1994
567	N14609	9	1994
568	N14613	9	1994
569	N14628	9	1995
570	N14629	9	1965
571	N14639	9	1997
572	N14645	9	1997
573	N14652	9	1998
574	N14653	9	1998
575	N14654	9	1998
576	N14655	9	1998
577	N14664	9	1998
578	N14667	9	1998
579	N14668	9	1998
580	N15659	9	1998
581	N16607	9	1994
582	N16618	9	1994
583	N16632	9	1995
584	N16642	9	1997
585	N16646	9	1997
586	N16647	9	1997
587	N16648	9	1997
588	N16649	9	1997
589	N16650	9	1997
590	N17619	9	1994
591	N17620	9	1994
592	N17627	9	1995
593	N17640	9	1997
594	N17644	9	1997
595	N17663	9	1998
596	N18611	9	1994
597	N18622	9	1994
598	N18658	9	1998
599	N19621	9	1994
600	N19623	9	1995
601	N19638	9	1997
602	N23661	9	1998
603	N24633	9	1995
604	N27610	9	1994
605	N32626	9	1995
606	N33608	9	1994
607	N37615	9	1994
608	N46625	9	1995
609	N52616	9	1994
610	N58606	9	1994
611	N59630	9	1995
612	N62631	9	1995
613	N69602	9	1994
614	N69603	9	1994
615	N1200K	10	1998
616	N1201P	10	1998
617	N121DE	10	1987
618	N124DE	10	1987
619	N125DL	10	1988
620	N126DL	10	1988
621	N127DL	10	1988
622	N128DL	10	1988
623	N129DL	10	1988
624	N130DL	10	1988
625	N131DN	10	1990
626	N132DN	10	1991
627	N133DN	10	1991
628	N134DL	10	1991
629	N135DL	10	1991
630	N136DL	10	1991
631	N137DL	10	1991
