6099	NAS	25
6103	CAR	25
6106	NAS	22
6108	CAR	16
6117	CAR	27
6121	NAS	21
6124	NAS	27
6126	NAS	20
6128	NAS	71
6152	CAR	17
6153	CAR	4
6153	LAT	84
6154	CAR	29
6154	NAS	11
6155	CAR	31
6159	CAR	90
6159	NAS	26
6160	LAT	78
6163	CAR	50
6165	CAR	38
6165	LAT	6
6175	CAR	25
6180	NAS	25
6181	LAT	180
6181	NAS	18
6181	WEA	24
6205	NAS	31
6206	LAT	23
6206	WEA	1
6231	LAT	25
6237	NAS	26
6238	LAT	26
6238	NAS	5
6256	CAR	6
6256	NAS	9
6284	CAR	9
6284	NAS	6
6297	CAR	3
6297	NAS	17
6320	LAT	64
6321	LAT	57
6322	LAT	48
6322	NAS	3
6324	LAT	15
6339	LAT	29
6340	CAR	26
6340	NAS	21
6349	LAT	18
6351	LAT	29
6361	CAR	22
6361	NAS	30
6381	CAR	41
6381	NAS	4
6394	LAT	81
6402	CAR	15
6402	LAT	105
6404	CAR	6
6404	LAT	17
6407	NAS	31
6420	NAS	102
6422	LAT	113
6426	CAR	6
6426	LAT	17
6437	CAR	9
6437	LAT	2
6437	NAS	46
6438	LAT	9
6438	NAS	21
6474	NAS	15
6486	NAS	23
6497	CAR	11
6497	NAS	15
6505	CAR	31
6506	LAT	17
6528	CAR	31
6533	CAR	13
6533	NAS	8
6540	CAR	64
6540	LAT	146
6541	NAS	25
6546	NAS	38
6551	NAS	140
6555	CAR	38
6555	NAS	2
6556	NAS	22
6557	CAR	20
6563	CAR	134
6570	NAS	168
6575	CAR	14
6575	NAS	2
6586	NAS	20
6596	CAR	11
6596	NAS	6
6604	CAR	16
6604	NAS	39
6606	NAS	27
6617	NAS	16
6629	CAR	15
6631	CAR	5
6631	LAT	41
6631	NAS	4
6632	NAS	33
6635	LAT	26
6635	NAS	12
6642	NAS	15
6647	CAR	28
6647	NAS	11
6650	CAR	1
6650	NAS	37
6667	LAT	17
6667	NAS	7
6694	NAS	33
6697	LAT	129
6698	LAT	149
6699	LAT	157
6706	LAT	42
6707	CAR	35
6707	NAS	9
6718	LAT	53
6719	CAR	17
6719	NAS	53
6728	NAS	32
6743	CAR	52
6743	LAT	3
6744	CAR	5
6744	LAT	51
6745	CAR	10
6745	LAT	56
6747	CAR	76
6753	CAR	3
6753	LAT	65
6754	LAT	57
6754	NAS	8
6755	LAT	51
6756	CAR	38
6756	LAT	8
6758	LAT	37
6760	CAR	6
6760	LAT	12
6760	NAS	1
6762	LAT	17
6768	NAS	22
6773	LAT	4
6773	NAS	8
6773	WEA	19
6774	LAT	26
6774	NAS	3
6778	LAT	114
6779	CAR	4
6779	LAT	121
6779	NAS	5
6787	CAR	10
6787	LAT	6
6787	NAS	1
6816	CAR	7
6816	LAT	10
6824	CAR	8
6824	LAT	30
6825	CAR	30
6833	CAR	76
6833	NAS	15
6834	LAT	62
6835	LAT	68
6838	CAR	2
6838	LAT	45
6839	CAR	6
6839	LAT	47
6839	NAS	2
6840	CAR	49
6845	CAR	8
6845	LAT	9
6861	CAR	38
6861	LAT	30
6862	LAT	35
6862	NAS	2
6863	CAR	4
6863	LAT	38
6871	CAR	5
6871	LAT	9
6871	NAS	3
6881	CAR	16
6888	CAR	12
6888	LAT	12
6888	NAS	2
6904	CAR	80
6906	CAR	47
6909	CAR	32
6909	LAT	2
6919	LAT	34
6933	LAT	8
6933	NAS	9
6943	CAR	2
6943	LAT	15
6944	LAT	1
6944	NAS	2
6944	WEA	16
6968	NAS	18
6977	LAT	65
6977	NAS	31
6986	NAS	63
6987	CAR	24
6992	LAT	111
6992	NAS	2
6993	LAT	157
6994	CAR	181
6997	CAR	23
7014	NAS	17
7018	CAR	7
7018	LAT	21
7018	NAS	1
7019	NAS	35
7024	CAR	19
7024	NAS	16
7028	CAR	8
7028	LAT	35
7034	NAS	45
7037	LAT	21
7040	CAR	7
7040	LAT	26
7042	NAS	22
7047	NAS	80
7048	LAT	69
7048	NAS	8
7059	NAS	31
7063	NAS	113
7067	CAR	20
7067	NAS	6
7069	NAS	16
7073	LAT	39
7073	NAS	3
7074	CAR	20
7074	NAS	50
7077	LAT	13
7077	NAS	78
7078	LAT	76
7078	NAS	5
7078	WEA	5
7084	CAR	37
7086	CAR	34
7086	NAS	6
7100	CAR	74
7104	NAS	25
7109	NAS	30
7111	NAS	15
7112	NAS	128
7117	LAT	5
7117	NAS	36
7118	LAT	19
7118	WEA	2
7123	NAS	47
7135	NAS	42
7138	NAS	21
7138	WEA	6
7139	NAS	23
7146	NAS	87
7149	NAS	70
7157	LAT	51
7158	CAR	5
7158	LAT	52
7159	CAR	3
7159	LAT	51
7159	NAS	10
7160	LAT	27
7160	NAS	23
7161	LAT	49
7161	NAS	2
7162	LAT	1
7162	NAS	26
7163	LAT	54
7183	CAR	87
7183	NAS	7
7184	LAT	87
7185	LAT	16
7186	CAR	17
7193	NAS	19
7215	LAT	22
7216	NAS	15
7225	CAR	13
7225	NAS	17
7226	LAT	26
7235	CAR	1
7235	LAT	35
7236	CAR	9
7236	LAT	27
7237	NAS	49
7238	CAR	6
7238	LAT	29
7238	NAS	1
7240	CAR	15
7240	LAT	11
7240	NAS	3
7242	CAR	2
7242	LAT	13
7244	NAS	47
7245	LAT	44
7245	NAS	8
7254	CAR	11
7254	LAT	56
7255	CAR	43
7255	NAS	26
7256	CAR	3
7256	LAT	47
7263	CAR	11
7263	NAS	13
7270	NAS	130
7278	NAS	34
7294	CAR	29
7294	NAS	6
7298	CAR	28
7298	LAT	5
7308	NAS	12
7308	WEA	59
7312	NAS	19
7313	NAS	34
7316	CAR	26
7316	NAS	2
7327	NAS	17
7331	CAR	4
7331	LAT	13
7334	LAT	68
7335	LAT	39
7336	CAR	1
7336	LAT	97
7340	LAT	85
7341	CAR	6
7341	LAT	76
7341	NAS	24
7342	NAS	76
7344	LAT	62
7347	CAR	19
7347	NAS	22
7349	CAR	19
7360	LAT	91
7360	NAS	1
7367	CAR	13
7367	LAT	2
7367	NAS	8
7369	CAR	9
7369	NAS	11
7371	NAS	26
7372	CAR	18
7372	NAS	8
7373	CAR	18
7373	NAS	13
7373	WEA	105
7374	CAR	58
7389	CAR	26
7389	LAT	13
7389	NAS	2
7396	CAR	136
7397	CAR	61
7407	CAR	11
7407	NAS	21
7408	CAR	6
7408	LAT	8
7408	NAS	4
7430	NAS	93
7431	LAT	136
7431	NAS	24
7436	CAR	31
7440	NAS	108
7445	LAT	13
7445	NAS	2
7458	CAR	24
7458	NAS	56
7460	LAT	50
7463	LAT	24
7465	LAT	19
7465	NAS	5
7470	NAS	105
7476	LAT	112
7489	NAS	60
7496	CAR	30
7497	LAT	37
7501	WEA	25
7506	NAS	25
7507	NAS	18
7521	NAS	31
7523	NAS	47
7524	LAT	13
7524	NAS	26
7533	NAS	103
7535	NAS	65
7536	CAR	18
7536	LAT	41
7538	NAS	19
7543	NAS	116
7544	LAT	93
7544	WEA	4
7551	NAS	45
7552	NAS	22
7562	LAT	62
7568	CAR	20
7594	LAT	32
7595	CAR	5
7595	LAT	21
7602	CAR	3
7602	LAT	35
7603	CAR	37
7617	LAT	44
7618	CAR	53
7623	CAR	44
7624	LAT	41
7627	CAR	11
7627	LAT	18
7628	LAT	28
7639	CAR	20
7640	CAR	1
7640	LAT	17
7652	LAT	34
7652	NAS	4
7667	LAT	9
7667	NAS	15
7670	CAR	17
7672	CAR	103
7672	LAT	206
7673	NAS	39
7678	NAS	19
7690	CAR	3
7690	LAT	36
7691	NAS	44
7699	NAS	18
7701	NAS	15
7702	CAR	6
7702	LAT	11
7702	NAS	2
7706	CAR	10
7706	NAS	70
7718	NAS	15
7723	NAS	16
7727	CAR	73
7727	NAS	74
7733	LAT	24
7733	NAS	69
7746	NAS	23
7753	NAS	18
7756	LAT	17
7757	NAS	19
7759	CAR	1
7759	LAT	20
7759	NAS	2
7760	LAT	17
7760	NAS	3
7763	LAT	27
7763	NAS	6
7766	NAS	23
7773	NAS	29
7789	NAS	28
7791	CAR	19
7792	NAS	32
7793	LAT	14
7793	NAS	53
7797	LAT	84
7797	NAS	5
7803	CAR	4
7803	LAT	45
7805	LAT	4
7805	NAS	2
7805	WEA	154
7806	NAS	22
7820	NAS	17
7828	LAT	75
7830	LAT	72
7831	LAT	47
7842	CAR	60
7859	NAS	15
7876	NAS	17
7887	NAS	108
7889	NAS	22
7898	CAR	10
7898	NAS	5
7904	LAT	71
7915	CAR	15
7915	NAS	2
7916	CAR	16
7916	LAT	3
7920	LAT	47
7921	NAS	80
7922	NAS	15
7925	NAS	15
7928	CAR	3
7928	LAT	95
7928	NAS	15
7941	NAS	17
7943	NAS	22
7944	NAS	15
7945	NAS	16
7947	NAS	27
7955	CAR	7
7955	NAS	10
7959	CAR	10
7959	NAS	17
7970	CAR	18
7978	CAR	163
7991	CAR	75
7992	LAT	49
8004	NAS	65
8005	LAT	52
8006	LAT	18
8010	CAR	22
8010	NAS	3
8016	CAR	39
8024	CAR	148
8024	LAT	64
8024	NAS	10
8028	CAR	163
8028	LAT	58
8041	CAR	88
8043	CAR	20
8060	CAR	75
8061	LAT	53
8062	CAR	61
8062	NAS	10
8063	LAT	57
8063	NAS	5
8064	LAT	25
8065	LAT	38
8067	CAR	21
8070	CAR	24
8070	LAT	6
8086	CAR	44
8088	LAT	22
8099	CAR	66
8099	NAS	9
8118	CAR	80
8121	LAT	43
8135	NAS	28
8138	CAR	111
8138	NAS	7
8154	NAS	19
8160	NAS	19
8162	LAT	19
8162	NAS	5
8165	NAS	26
8166	LAT	23
8166	NAS	11
8175	CAR	258
8175	NAS	16
8181	NAS	20
8186	NAS	57
8186	WEA	19
8188	CAR	51
8191	CAR	10
8191	LAT	6
8193	NAS	81
8198	LAT	52
8201	CAR	16
8214	NAS	58
8224	CAR	16
8224	NAS	2
8231	LAT	8
8231	NAS	18
8232	NAS	16
8238	LAT	86
8257	CAR	21
8268	CAR	1
8268	LAT	17
8269	CAR	2
8269	LAT	16
8276	CAR	7
8276	LAT	18
8277	CAR	3
8277	LAT	20
8297	NAS	23
8298	NAS	57
8299	LAT	42
8299	WEA	4
8301	LAT	1
8301	NAS	50
8305	NAS	29
8311	LAT	3
8311	NAS	79
8312	LAT	39
8312	NAS	2
8313	NAS	28
8315	LAT	11
8315	WEA	7
8333	CAR	8
8333	LAT	36
8333	NAS	4
8339	NAS	25
8340	NAS	51
8342	LAT	24
8342	NAS	18
8344	NAS	100
8345	LAT	63
8345	WEA	12
8346	LAT	6
8346	NAS	28
8348	NAS	83
8352	CAR	17
8352	LAT	98
8352	NAS	14
8353	CAR	94
8353	NAS	29
8357	CAR	10
8357	LAT	44
8359	CAR	70
8360	LAT	34
8365	NAS	122
8366	LAT	76
8367	CAR	18
8367	LAT	30
8368	LAT	16
8368	NAS	30
8376	LAT	9
8376	WEA	11
8377	LAT	13
8377	NAS	10
8378	CAR	39
8378	NAS	6
8397	LAT	60
8408	NAS	82
8418	LAT	86
8418	NAS	47
8437	NAS	29
8438	CAR	17
8439	CAR	21
8439	NAS	26
8440	LAT	17
8443	CAR	79
8444	LAT	73
8453	CAR	22
8453	NAS	5
8454	LAT	20
8456	CAR	16
8456	NAS	7
8460	NAS	21
8461	CAR	15
8461	NAS	13
8464	LAT	31
8469	LAT	9
8469	NAS	21
8474	LAT	22
8475	LAT	129
8475	NAS	14
8479	CAR	26
8481	NAS	26
8485	CAR	23
8486	CAR	1
8486	NAS	21
8488	CAR	24
8493	CAR	18
8493	NAS	12
8500	CAR	15
8500	NAS	1
8502	LAT	9
8502	NAS	8
8520	LAT	63
8520	NAS	3
8522	CAR	46
8524	NAS	68
8525	LAT	21
8527	CAR	21
8545	CAR	28
8551	LAT	72
8551	NAS	63
8554	NAS	69
8555	LAT	64
8573	LAT	42
8576	LAT	3
8576	NAS	15
8577	NAS	16
8583	CAR	12
8583	NAS	13
8586	CAR	18
8586	NAS	2
8588	LAT	21
8597	LAT	52
8606	NAS	15
8611	NAS	26
8614	LAT	9
8614	NAS	26
8616	LAT	20
8622	LAT	30
8632	CAR	16
8633	NAS	24
8633	WEA	3
8646	CAR	1
8646	NAS	20
8687	CAR	43
8688	CAR	21
8694	CAR	4
8694	LAT	23
8695	CAR	21
8695	LAT	29
8708	NAS	67
8711	CAR	6
8711	LAT	24
8714	NAS	19
8733	NAS	8
8733	WEA	78
8734	CAR	29
8734	NAS	3
8735	LAT	12
8735	NAS	3
8739	NAS	48
8741	CAR	33
8742	CAR	8
8742	LAT	22
8742	NAS	13
8743	CAR	23
8743	NAS	21
8744	CAR	5
8744	LAT	28
8752	CAR	18
8753	NAS	22
8762	CAR	48
8762	NAS	17
8778	NAS	72
8785	NAS	62
8796	CAR	79
8801	LAT	3
8801	NAS	15
8818	LAT	7
8818	NAS	13
8837	NAS	31
8860	CAR	15
8860	LAT	1
8860	NAS	13
8861	NAS	17
8871	CAR	135
8871	NAS	1
8877	CAR	160
8877	NAS	12
8878	LAT	168
8880	CAR	91
8891	LAT	25
8892	CAR	4
8892	NAS	31
8893	LAT	13
8893	NAS	27
8896	LAT	15
8900	NAS	18
8905	CAR	2
8905	LAT	25
8906	CAR	249
8908	CAR	11
8908	NAS	12
8914	CAR	59
8914	NAS	15
8934	NAS	16
8940	CAR	6
8940	LAT	36
8940	NAS	5
8942	LAT	45
8943	LAT	55
8945	CAR	32
8947	LAT	61
8948	LAT	63
8955	CAR	9
8955	LAT	2
8955	NAS	6
8963	CAR	10
8963	LAT	47
8963	NAS	7
8964	LAT	47
8977	NAS	17
8989	CAR	9
8989	LAT	35
8990	CAR	22
8990	LAT	44
8990	NAS	15
8991	NAS	37
8992	CAR	2
8992	LAT	15
8993	NAS	25
8997	LAT	21
8998	CAR	20
8998	LAT	7
8998	NAS	8
9017	CAR	26
9017	LAT	13
9018	CAR	7
9018	LAT	9
9033	CAR	3
9033	LAT	25
9034	CAR	13
9034	LAT	9
9034	NAS	13
9035	NAS	17
9057	LAT	119
9057	WEA	11
9058	CAR	1
9058	LAT	108
9070	CAR	39
9072	CAR	16
9072	LAT	85
9073	CAR	95
9077	NAS	25
9077	WEA	45
9086	CAR	113
9104	CAR	1
9104	LAT	87
9105	LAT	83
9106	LAT	75
9106	NAS	13
9107	CAR	2
9107	LAT	88
9107	NAS	13
9110	CAR	18
9110	LAT	4
9122	LAT	43
9122	NAS	7
9123	CAR	3
9123	LAT	44
9141	CAR	20
9141	LAT	11
9141	NAS	4
9146	CAR	6
9146	LAT	25
9161	CAR	50
9161	NAS	8
9185	CAR	42
9196	LAT	12
9196	NAS	8
9214	NAS	42
9215	NAS	137
9230	NAS	70
9241	LAT	17
9241	NAS	5
9243	LAT	28
9244	NAS	21
9246	LAT	42
9249	NAS	164
9251	LAT	43
9266	LAT	63
9269	NAS	21
9270	LAT	59
9270	NAS	36
9275	CAR	3
9275	LAT	15
9277	LAT	85
9278	NAS	15
9279	CAR	23
9281	NAS	130
9283	LAT	18
9287	CAR	249
9293	CAR	30
9293	LAT	8
9296	CAR	15
9297	LAT	23
9303	LAT	35
9303	NAS	2
9303	WEA	7
9307	NAS	56
9308	LAT	41
9308	NAS	2
9310	LAT	12
9310	NAS	22
9311	CAR	39
9311	LAT	5
9313	CAR	11
9313	NAS	24
9318	LAT	37
9323	CAR	40
9329	LAT	15
9329	NAS	3
9331	LAT	6
9331	NAS	28
9334	CAR	31
9334	NAS	4
9339	CAR	6
9339	NAS	9
9342	CAR	78
9342	LAT	9
9346	LAT	62
9347	CAR	12
9347	NAS	15
9349	CAR	4
9349	LAT	19
9349	NAS	1
9351	CAR	8
9351	NAS	7
9363	LAT	88
9363	NAS	7
9365	NAS	26
9366	NAS	78
9376	NAS	23
9383	NAS	27
9384	CAR	4
9384	LAT	21
9392	LAT	15
9392	NAS	1
9393	NAS	15
9417	NAS	25
9418	CAR	5
9418	LAT	15
9423	LAT	174
9437	CAR	3
9437	LAT	19
9437	NAS	4
9438	CAR	8
9438	LAT	10
9438	NAS	1
9440	LAT	19
9451	CAR	3
9451	LAT	16
9451	NAS	10
9452	LAT	4
9452	SEC	12
9458	CAR	7
9458	LAT	8
9473	NAS	17
9478	NAS	27
9488	NAS	33
9490	CAR	11
9490	NAS	4
9491	CAR	3
9491	LAT	17
9491	NAS	6
9492	CAR	26
9492	NAS	4
9493	NAS	17
9497	CAR	8
9497	NAS	13
9502	LAT	19
9504	LAT	7
9504	NAS	37
9511	LAT	45
9512	NAS	62
9517	LAT	30
9517	NAS	6
9518	LAT	36
9526	CAR	15
9526	NAS	10
9529	LAT	20
9530	CAR	1
9530	LAT	32
9531	CAR	15
9531	LAT	22
9531	NAS	1
9532	LAT	17
9532	NAS	5
9533	CAR	3
9533	LAT	32
9541	CAR	48
9544	CAR	9
9544	NAS	17
9551	NAS	20
9554	NAS	15
9566	CAR	41
9586	CAR	32
9586	NAS	3
9587	CAR	3
9587	LAT	22
9588	CAR	2
9588	LAT	27
9592	CAR	238
9592	NAS	5
9595	CAR	39
9596	NAS	21
9597	CAR	69
9597	NAS	7
9606	NAS	20
9608	CAR	23
9608	NAS	27
9656	CAR	65
9656	NAS	10
9668	LAT	52
9668	NAS	7
9681	LAT	21
9684	CAR	6
9684	NAS	15
9685	NAS	62
9688	CAR	7
9688	NAS	12
9696	LAT	8
9696	NAS	13
9701	NAS	18
9713	CAR	1
9713	LAT	52
9723	CAR	6
9723	NAS	13
9729	NAS	17
9737	CAR	3
9737	NAS	13
9738	NAS	18
9746	CAR	31
9757	NAS	59
9759	CAR	18
9759	LAT	12
9759	NAS	24
9764	LAT	78
9766	LAT	74
9783	LAT	15
9783	NAS	3
9785	LAT	42
9788	LAT	25
9789	LAT	31
9789	NAS	8
9812	CAR	48
9813	CAR	4
9813	LAT	36
9817	CAR	11
9817	LAT	13
9818	CAR	10
9818	LAT	54
9818	NAS	8
9819	LAT	22
9824	NAS	22
9828	CAR	39
9828	NAS	1
9829	CAR	71
9829	NAS	6
9834	CAR	21
9837	NAS	25
9841	NAS	16
9844	CAR	5
9844	NAS	19
9845	NAS	16
9846	NAS	15
9847	CAR	12
9847	LAT	8
9849	CAR	11
9849	LAT	1
9849	NAS	5
9855	NAS	17
9862	NAS	47
9864	NAS	46
9866	NAS	23
9869	NAS	10
9869	WEA	26
9870	CAR	60
9870	NAS	1
9872	LAT	31
9872	NAS	4
9879	LAT	11
9879	NAS	109
9885	NAS	32
9891	CAR	64
9891	NAS	12
9892	LAT	49
9914	NAS	15
9917	CAR	15
9917	LAT	16
9922	NAS	15
9933	NAS	17
9936	CAR	81
9936	LAT	42
9939	LAT	215
9942	NAS	46
9943	LAT	17
9948	NAS	17
9950	NAS	17
9958	LAT	12
9958	NAS	53
9959	CAR	21
9970	NAS	102
9971	NAS	18
9972	CAR	24
9972	NAS	13
9974	LAT	35
9974	NAS	5
9989	CAR	19
10003	LAT	46
10003	WEA	14
10012	CAR	2
10012	LAT	49
10014	LAT	41
10018	CAR	204
10039	CAR	34
10049	NAS	15
10088	LAT	17
10089	CAR	32
10089	NAS	8
10099	LAT	34
10104	NAS	41
10111	LAT	15
10129	NAS	21
10143	CAR	9
10143	NAS	33
10154	CAR	1
10154	LAT	16
10155	NAS	19
10188	NAS	18
10190	CAR	28
10198	CAR	17
10198	NAS	2
10210	CAR	10
10210	LAT	15
10220	NAS	23
10224	LAT	16
10225	CAR	46
10232	CAR	70
10232	NAS	9
10233	LAT	68
10233	NAS	3
10246	SEC	37
10300	NAS	44
10304	CAR	58
10304	LAT	75
10320	CAR	11
10320	LAT	15
10321	LAT	21
10321	NAS	143
10323	CAR	57
10323	LAT	115
10324	NAS	29
10336	LAT	16
10336	NAS	5
10337	NAS	42
10339	CAR	57
10339	LAT	122
10344	NAS	15
10354	NAS	62
10363	NAS	21
10368	NAS	26
10377	NAS	26
10378	CAR	37
10379	NAS	5
10379	WEA	12
10388	CAR	8
10388	NAS	10
10395	CAR	12
10395	LAT	41
10395	NAS	10
10396	CAR	46
10396	NAS	10
10398	CAR	17
10398	LAT	3
10398	NAS	10
10399	CAR	12
10399	NAS	6
10403	CAR	52
10407	CAR	19
10408	LAT	90
10408	WEA	9
10409	NAS	99
10409	WEA	23
10410	CAR	6
10410	NAS	10
10417	CAR	9
10417	NAS	14
10427	CAR	25
10427	NAS	1
10429	NAS	15
10439	NAS	35
10440	LAT	93
10440	NAS	14
10440	WEA	1
10443	CAR	25
10443	NAS	2
10444	CAR	20
10451	NAS	19
10459	CAR	73
10459	NAS	5
10460	LAT	52
10460	NAS	3
10465	CAR	44
10465	NAS	10
10481	LAT	32
10488	CAR	54
10488	LAT	24
10488	NAS	2
10490	NAS	26
10494	CAR	30
10494	NAS	214
10499	CAR	17
10512	NAS	19
10517	CAR	22
10517	NAS	13
10520	NAS	35
10540	LAT	24
10540	NAS	16
10543	LAT	35
10544	LAT	30
10549	CAR	52
10549	NAS	1
10551	LAT	72
10562	CAR	12
10562	NAS	16
10591	LAT	48
10613	LAT	18
10616	NAS	23
10633	LAT	7
10633	NAS	19
10644	CAR	13
10644	NAS	5
10662	CAR	15
10669	LAT	36
10677	NAS	19
10680	CAR	12
10680	NAS	9
10681	LAT	23
10681	NAS	1
10682	NAS	37
10689	CAR	17
10689	NAS	7
10690	NAS	67
10699	CAR	10
10699	NAS	12
10715	NAS	132
10724	LAT	31
10726	CAR	9
10726	NAS	15
10741	LAT	73
10741	NAS	1
10742	LAT	129
10744	CAR	33
10744	LAT	120
10753	CAR	13
10753	NAS	5
10761	NAS	69
10771	NAS	31
10795	CAR	1
10795	NAS	22
10799	CAR	25
10799	NAS	3
10803	LAT	33
10803	NAS	1
10804	CAR	1
10804	NAS	32
10821	WEA	775
10824	CAR	356
10839	NAS	19
10842	NAS	107
10845	NAS	17
10848	NAS	74
10848	WEA	11
10850	CAR	8
10850	NAS	8
10852	CAR	10
10852	NAS	5
10858	CAR	130
10858	NAS	14
10860	NAS	42
10864	LAT	29
10864	NAS	10
10869	NAS	24
10881	NAS	15
10885	CAR	21
10890	LAT	26
10890	NAS	3
10895	CAR	20
10895	NAS	5
10903	NAS	22
10906	CAR	7
10906	NAS	19
10913	NAS	29
10915	CAR	11
10915	NAS	12
10918	NAS	204
10938	NAS	24
10939	LAT	13
10939	NAS	4
10940	LAT	31
10940	NAS	32
10941	CAR	30
10942	LAT	2
10942	NAS	14
10951	NAS	17
10961	NAS	17
10982	CAR	7
10982	NAS	17
10985	WEA	104
10986	CAR	30
10986	NAS	7
10997	LAT	23
11035	LAT	13
11035	NAS	57
11045	NAS	72
11051	NAS	26
11054	LAT	4
11054	NAS	17
11057	NAS	24
11068	CAR	46
11068	NAS	10
11074	CAR	25
11083	NAS	15
11089	NAS	87
11095	CAR	16
11095	LAT	153
11099	LAT	147
11100	LAT	135
11100	NAS	1
11101	LAT	110
11102	LAT	152
11102	NAS	2
11118	CAR	122
11126	CAR	6
11126	LAT	8
11126	NAS	7
11127	CAR	2
11127	LAT	16
11142	CAR	3
11142	LAT	14
11155	LAT	21
11156	NAS	28
11180	NAS	17
11187	LAT	17
11192	LAT	15
11193	CAR	15
11193	LAT	15
11204	LAT	36
11204	NAS	12
11218	NAS	23
11236	LAT	15
11237	CAR	26
11255	LAT	151
11255	WEA	10
11263	LAT	58
11263	NAS	7
11263	WEA	12
11264	CAR	69
11264	LAT	7
11272	CAR	79
11272	LAT	1
11284	LAT	42
11284	NAS	97
11285	NAS	27
11291	NAS	35
11292	LAT	9
11292	NAS	20
11294	LAT	39
11299	LAT	79
11302	NAS	21
11305	LAT	196
11306	LAT	49
11308	CAR	7
11308	LAT	59
11312	NAS	89
11314	LAT	73
11316	CAR	37
11322	CAR	55
11332	LAT	19
11332	NAS	19
11339	CAR	53
11340	LAT	117
11355	NAS	85
11358	NAS	70
11363	NAS	15
11366	NAS	83
11367	LAT	61
11375	NAS	21
11377	LAT	28
11378	CAR	203
11397	CAR	44
11397	LAT	65
11399	LAT	20
11400	CAR	11
11400	LAT	5
11400	NAS	11
11405	NAS	18
11408	CAR	8
11408	LAT	15
11408	NAS	10
11409	NAS	125
11410	LAT	110
11410	NAS	2
11410	WEA	6
11411	NAS	52
11412	LAT	27
11412	NAS	9
11412	WEA	6
11421	NAS	15
11425	CAR	122
11428	NAS	79
11429	CAR	15
11430	CAR	2
11430	LAT	13
11439	CAR	12
11439	LAT	7
11439	NAS	9
11441	LAT	16
11444	CAR	12
11444	LAT	3
11445	CAR	8
11445	LAT	20
11452	CAR	10
11452	LAT	1
11452	NAS	6
11453	LAT	31
11454	CAR	4
11454	LAT	28
11454	NAS	3
11455	CAR	1
11455	LAT	86
11472	CAR	34
11472	LAT	9
11491	CAR	3
11491	LAT	25
11492	LAT	19
11492	NAS	8
11493	CAR	9
11493	LAT	10
11507	CAR	13
11507	LAT	19
11510	CAR	17
11513	CAR	12
11513	LAT	36
11513	NAS	3
11538	LAT	103
11539	NAS	40
11539	WEA	65
11551	CAR	1
11551	LAT	12
11551	NAS	8
11574	CAR	23
11584	NAS	17
11600	CAR	49
11600	LAT	1
11609	CAR	10
11609	NAS	11
11613	CAR	105
11613	NAS	4
11614	CAR	11
11614	LAT	301
11615	NAS	33
11618	NAS	17
11626	CAR	48
11642	LAT	37
11662	CAR	19
11687	LAT	22
11691	CAR	16
11691	NAS	15
11698	CAR	17
11699	NAS	33
11699	WEA	43
11714	NAS	21
11718	NAS	52
11733	LAT	68
11739	LAT	13
11739	NAS	19
11747	CAR	29
11751	CAR	14
11751	NAS	15
11752	LAT	31
11771	CAR	9
11771	NAS	11
11775	LAT	18
11776	CAR	6
11776	LAT	22
11776	NAS	2
11777	CAR	21
11777	NAS	1
11778	NAS	37
11779	CAR	25
11780	CAR	6
11780	NAS	24
11788	NAS	61
11796	NAS	29
11797	CAR	19
11800	NAS	44
11805	LAT	24
11805	WEA	2
11808	NAS	23
11809	NAS	15
11811	CAR	11
11811	NAS	8
11815	NAS	17
11819	NAS	94
11826	NAS	15
11832	CAR	22
11832	NAS	1
11842	NAS	17
11855	LAT	16
11855	NAS	1
11858	LAT	4
11858	NAS	12
11863	NAS	38
11866	NAS	15
11869	CAR	8
11869	LAT	19
11876	LAT	50
11879	NAS	31
11894	CAR	17
11904	CAR	32
11917	NAS	60
11920	CAR	57
11927	NAS	24
11935	NAS	42
11950	CAR	3
11950	LAT	47
11951	LAT	55
11999	NAS	138
12000	CAR	8
12000	LAT	19
12005	CAR	1
12005	LAT	18
12005	NAS	16
12015	CAR	5
12015	NAS	10
12021	CAR	7
12021	LAT	17
12021	NAS	23
12026	NAS	30
12027	LAT	35
12027	NAS	166
12034	WEA	251
12035	CAR	96
12039	CAR	22
12039	NAS	39
12040	LAT	7
12040	NAS	30
12044	CAR	4
12044	LAT	35
12056	CAR	6
12056	NAS	17
12057	LAT	21
12057	NAS	223
12062	NAS	25
12068	LAT	15
12069	CAR	6
12069	LAT	10
12069	NAS	17
12072	NAS	15
12074	CAR	2
12074	LAT	63
12075	CAR	9
12075	LAT	60
12075	NAS	9
12076	CAR	16
12079	CAR	19
12079	NAS	23
12087	LAT	34
12093	LAT	49
12093	NAS	4
12094	LAT	52
12094	NAS	11
12096	CAR	4
12096	LAT	11
12096	NAS	17
12103	CAR	5
12103	LAT	50
12103	NAS	5
12104	LAT	10
12104	NAS	40
12111	LAT	32
12112	CAR	4
12112	LAT	14
12119	LAT	184
12130	LAT	64
12131	CAR	14
12131	LAT	147
12131	NAS	1
12132	NAS	20
12134	LAT	32
12140	LAT	36
12141	LAT	28
12144	CAR	4
12144	LAT	15
12145	LAT	16
12145	NAS	6
12147	CAR	80
12147	NAS	1
12149	LAT	52
12155	NAS	37
12159	LAT	21
12164	CAR	13
12164	NAS	10
12170	LAT	21
12170	NAS	17
12171	CAR	36
12171	NAS	11
