829	N262AA	173	1985
830	N262WN	79	2006
831	N263AE	184	
832	N263MQ		
833	N263WN	79	2007
834	N264LV	79	2007
835	N26545	156	2002
836	N26549	156	2002
837	N265JB	158	2006
838	N265WN	79	2007
839	N266AA	173	1985
840	N266AE	184	
841	N266JB	158	2007
842	N266WN	79	2007
843	N267AT	78	2005
844	N267JB	158	2007
845	N267WN	79	2007
846	N268AT	78	2005
847	N268WN	79	2007
848	N269WN	79	2007
849	N27015	123	2000
850	N270AY	32	2000
851	N270WN	71	1998
852	N270YV	149	1993
853	N27152	157	2003
854	N27172	130	1997
855	N27173	130	1997
856	N27185	130	1997
857	N27190	157	2005
858	N27191	130	1997
859	N271AA	173	1985
860	N271AY	32	
861	N271LV		
862	N271WN	36	1967
863	N271YV	149	1993
864	N27200	157	2006
865	N27205	81	2000
866	N27213	81	1998
867	N27239	81	1999
868	N272AT	78	2005
869	N272AY	32	2000
870	N272WN	79	2007
871	N27314	127	1999
872	N27318	127	1999
873	N273AE	184	
874	N273AT	74	2005
875	N273AY	32	2000
876	N273JB	158	2007
877	N273MQ		
878	N273WN	79	2007
879	N27421		
880	N274AA	173	1984
881	N274AY	32	2000
882	N274JB	158	2007
883	N274WN	79	2007
884	N27506	151	1999
885	N27512	151	2000
886	N27523	153	2001
887	N275AY	32	2000
888	N275WN	79	2007
889	N27610	69	1994
890	N276AT	74	2005
891	N276AY	32	2001
892	N276WN	79	2007
893	N27722	72	1999
894	N27724	72	1999
895	N27733	72	1999
896	N27734	72	1999
897	N277AY	32	2001
898	N277WN	79	2007
899	N278AA	173	1985
900	N278AT	74	2005
901	N278AY	32	2001
902	N278WN	79	2007
903	N27962	155	1999
904	N279AA	173	1985
905	N279AT	74	2005
906	N279JB	158	2007
907	N279WN	79	2007
908	N280WN	79	2007
909	N281AT	78	2006
910	N281JB	158	2007
911	N281WN	79	2007
912	N282WN	79	2007
913	N283AA	173	1985
914	N283AT	78	2006
915	N283JB	158	2007
916	N283WN	79	2007
917	N284AT	74	2006
918	N284JB	158	
919	N284WN	79	2007
920	N284YV	149	1994
921	N28518	153	2000
922	N28529	153	2001
923	N285AT	74	2006
924	N285WN	79	2007
925	N286AE	184	
926	N286AT	78	2006
927	N286WN	79	2004
928	N287AA	173	1985
929	N287AT	74	2006
930	N287WN	79	2007
931	N288AT	78	2006
932	N288JB	158	2008
933	N288SW	149	1996
934	N288WN	79	2007
935	N289AA	173	1985
936	N289AT	74	2006
937	N289CT	79	2007
938	N289JB	158	
939	N289WN		
940	N289YV	149	1994
941	N290AA	173	1985
942	N290AT	78	2006
943	N290JB	158	2008
944	N290SW	149	1996
945	N290WN	79	2007
946	N29124	94	1998
947	N29129	94	1998
948	N291AA	173	1985
949	N291AT	74	2006
950	N291SW	149	1996
951	N291WN	79	2007
952	N292AA	173	1985
953	N292AT	78	2006
954	N292JB		
955	N292SW	149	1996
956	N292UX	149	1994
957	N292WN	79	2007
958	N293	140	1975
959	N293AA	173	1985
960	N293SW	149	1996
961	N293WN		
962	N294JB		
963	N294SW	149	1996
964	N294WN	79	2007
965	N29515	153	2000
966	N295AT	74	2006
967	N295SW	149	1996
968	N295UX	149	1995
969	N295WN	79	2007
970	N296AT	78	2006
971	N296SW	149	1996
972	N296WN	79	2007
973	N29717	72	1999
974	N297AA	173	1985
975	N297SW	149	1996
976	N297WN	79	2007
977	N298AA	173	1985
978	N298AE	184	
979	N298MQ		
980	N298SW	149	1996
981	N298WN	79	
982	N29906	156	2001
983	N29917	156	2001
984	N299AT	74	2006
985	N299SW	149	1997
986	N299WN	79	
987	N2AEMQ		
988	N300AT	78	2006
989	N300SW	55	1984
990	N301AE	184	
991	N301DQ		
992	N301NB	23	1999
993	N301SW	55	1984
994	N301UA	50	1986
995	N301US	26	1989
996	N301YV	149	1995
997	N302AS	87	2003
998	N302AW	54	1988
999	N302DQ		
1000	N302NB	23	1999
1001	N302SW	55	1984
1002	N302UA	50	1986
1003	N303AS	87	2001
1004	N303AW	54	1988
1005	N303DQ		
1006	N303SW	55	1985
1007	N303UA	50	1986
1008	N303US	26	1989
1009	N30401	86	2001
1010	N304AE	184	1992
1011	N304DQ		
1012	N304SW	55	1985
1013	N304UA	50	1987
1014	N304US	26	1989
1015	N305AS	87	2001
1016	N305AW	54	1988
1017	N305SW	55	1985
1018	N305UA	50	1987
1019	N305US	26	1989
1020	N306AS	87	2001
1021	N306AW	54	1990
1022	N306SW	55	1985
1023	N306UA	50	1987
1024	N307AE	184	
1025	N307AS	87	2001
1026	N307AT	78	2006
1027	N307AW	54	1990
1028	N307MQ		
1029	N307SW	55	1985
1030	N307UA	50	1987
1031	N308AT	78	2006
1032	N308AW	54	1990
1033	N308SA	62	1986
1034	N308SW	149	1997
1035	N308UA	50	1987
1036	N309AS	87	2001
1037	N309AT	78	2006
1038	N309AW	54	1990
1039	N309SW	55	1985
1040	N309UA	50	1987
1041	N309US	26	1990
1042	N310NW	26	1990
1043	N310SW	55	1985
1044	N310UA	50	1987
1045	N31131	157	2003
1046	N311AT	78	2006
1047	N311AW	54	1990
1048	N311SW	55	1986
1049	N311UA	50	1987
1050	N311US	26	1990
1051	N312AT	78	2006
1052	N312SW	55	1986
1053	N312UA	50	1987
1054	N312US	26	1990
1055	N313AE	184	
1056	N313AT	78	2007
1057	N313AW	59	1987
1058	N313MQ		
1059	N313SW	55	1986
1060	N313UA	50	1987
1061	N313US	26	1990
1062	N31412	86	2002
1063	N314AW	59	1987
1064	N314NB	23	2000
1065	N314SW	55	1986
1066	N314UA	50	1987
1067	N314US	26	1991
1068	N315AS	87	2002
1069	N315AT	78	2007
1070	N315AW	59	1987
1071	N315NB	23	2000
1072	N315SW	55	1986
1073	N315UA	50	1987
1074	N315US	26	1991
1075	N316AT	78	2007
1076	N316AW	59	1987
1077	N316NB	23	2000
1078	N316SW	55	1986
1079	N316US	26	1991
1080	N317AE	184	
1081	N317AS	87	2003
1082	N317AT	78	2007
1083	N317CA	128	2002
1084	N317MQ		
1085	N317NB	23	2000
1086	N317US	26	1991
1087	N317WN	58	1988
1088	N318AS	87	2003
1089	N318AT	78	2007
1090	N318NB	23	2000
1091	N318SW	55	1986
1092	N318UA	50	1988
1093	N318US	26	1991
1094	N319AA	109	1985
1095	N319AS	87	2003
1096	N319NB	23	2000
1097	N319US	26	1991
1098	N320AA	109	1985
1099	N320AE	184	
1100	N320AS	87	2003
1101	N320NB	23	2000
1102	N320SW		
1103	N320US	26	1991
1104	N321AA	109	1986
1105	N321NB	23	2001
1106	N321SW		
1107	N321US	26	1992
1108	N322AA	109	1986
1109	N322AW	54	1991
1110	N322NB	23	2001
1111	N322SW	55	1987
1112	N322US	26	1992
1113	N323AA	109	
1114	N323AE	184	
1115	N323AS	87	2004
1116	N323MQ		
1117	N323NB	23	2001
1118	N323SW	55	1987
1119	N323US	26	1992
1120	N32404	86	2001
1121	N324AA	109	1986
1122	N324AE	184	
1123	N324MQ		
1124	N324NB	23	2001
1125	N324SW	55	1987
1126	N324US	26	1992
1127	N325AA	109	1986
1128	N325NB	23	2001
1129	N325SW	55	1987
