1809992,El abriguito
1809997,El abuelo
1810006,"El abuelo, la condesa y Escarlata la traviesa"
1810020,El acto
1810021,El acto
1810024,El acto sensual
1810035,El adúltero
1810052,El agua hilvanada
1810075,El aire de un crimen
1810102,El alcalde y la política
1810104,El alegre divorciado
1810112,El aliento del diablo
1810113,El alijo
1810131,El alquiler
1810144,El amante bilingüe
1810173,El amor brujo
1810176,El amor de ahora
1810190,El amor es siempre joven
1810192,El amor es un juego extraño
1810207,El amor perjudica seriamente la salud
1810214,El amor sí tiene cura
1810221,El anacoreta
1810233,El anillo de niebla
1810238,El anticristo 2 (Magic London)
1810246,El anónimo... ¡vaya papelón!
1810253,El apolítico
1810283,El aroma del Copal
1810289,El arreglo
1810290,El arreglo
1810323,El asalto al castillo de la Moncloa
1810330,El asesino de la calle Pradillo
1810334,El asesino de muñecas
1810335,El asesino de Pedralbes
1810339,El asesino del Pepino Pogipol
1810347,El asesino llevaba medias negras
1810348,El asesino no está solo
1810359,El asteroide loco
1810372,El ataque de los pájaros
1810376,El ataque del hombre mochila
1810394,El aullido del diablo
1810410,El avispero
1810427,El año de las luces
1810451,El baile de las ánimas
1810455,El baile del pato
1810472,El balcón abierto
1810493,El Barberillo de Lavapiés
1810505,El barranco de Viznar
1810508,El barri de Fort Pienc
1810509,El barri del Besòs
1810546,El bengador Gusticiero y su pastelera madre
1810554,El beso de la tierra
1810558,El beso del sueño
1810563,El beso perfecto
1810615,El bosque animado
1810621,El Bosque de Piedra
1810679,El buga y la tortuga
1810699,El buscón
1810708,El caballero de la mano en el pecho
1810712,El caballero del dragón
1810726,El cabezota
1810765,El calor de la llama
1810766,El calor de septiembre
1810779,El caminante
1810824,El camino dorado
1810841,El campo para el hombre
1810861,El canto de la cigarra
1810867,El canto de un duro
1810882,El caníbal
1810895,El capitán Maravilla
1810911,El caracol
1810923,El carnaval de las bestias
1810959,El caso Almería
1810963,El caso de los falsos doctores
1810994,El català a l'escola
1811004,El caçador furtiu
1811011,El celador
1811016,El censor
1811027,El cepo
1811103,El chiste
1811113,El chou de Cho-Juaa
1811121,El chupete de Lulú
1811125,El cianuro... ¿solo o con leche?
1811136,El Cid cabreador
1811146,El cielo de las putas
1811162,El cielo sube
1811207,El clan de los inmorales
1811208,El clan de los Nazarenos
1811209,El clarinete
1811229,El cobrador del gas sólo llama una vez
1811247,El colegio de la muerte
1811256,El color de las nubes
1811266,El columpio
1811275,El cometa
1811282,El comisario G. en el caso del cabaret
1811290,El complot dels anells
1811316,El conductor
1811326,El consenso
1811362,El corazón del bosque
1811381,El coronel no tiene quien le escriba
1811428,El crack
1811430,El crack II
1811433,El crepúsculo de las momias
1811436,El crimen de Cuenca
1811449,El crimen del cine Oriente
1811456,El crimen perfecto
1811536,El cumplido
1811546,El cura ya tiene hijo
1811552,El currante
1811554,El curso en que amamos a Kim Novak
1811578,El darrer instant
1811588,El dedo en la llaga
1811645,El desencanto
1811670,El desnudo en el Museo del Prado
1811680,El despertar de los sentidos
1811713,El desván de la fantasía
1811720,El detective y la muerte
1811722,El dia del llibre
1811741,El diablo en el paraíso
1811797,El diputado
1811811,El disputado voto del señor Cayo
1811814,El divorcio que viene
1811822,El doctor más majete del planeta
1811833,El domini del sentits
1811840,El donante
